Season,Thermal comfort,Air temperature,Relative humidity,Outdoor air temperature
4,4.0,25.1,52.5,14.2
4,5.0,23.6,47.0,14.2
4,4.0,25.9,50.1,14.2
4,3.0,23.7,44.3,14.2
4,4.0,25.7,41.3,14.2
4,6.0,25.9,41.5,14.2
4,4.0,24.9,41.5,14.2
4,3.0,23.7,40.6,14.2
4,2.0,23.9,45.1,14.2
4,7.0,25.8,31.8,14.2
4,3.0,22.9,48.0,14.2
4,2.0,23.6,47.0,14.2
4,4.0,24.0,45.9,14.2
4,3.0,24.2,44.4,14.2
4,5.0,25.0,45.7,17.9
4,5.0,25.1,46.0,17.9
4,5.0,25.0,45.7,17.9
4,5.0,25.7,46.0,17.9
4,6.0,25.0,43.7,17.9
4,4.0,25.9,42.9,17.9
4,5.0,25.4,42.7,17.9
4,4.0,24.2,42.4,17.9
4,5.0,23.7,46.0,17.9
4,4.0,23.3,47.4,17.9
4,5.0,23.9,45.6,17.9
4,4.0,25.6,44.4,17.9
4,5.0,25.6,43.9,17.9
4,2.0,23.0,45.9,17.9
4,3.0,22.7,44.7,17.9
4,6.0,26.1,42.2,17.9
4,5.0,27.1,40.4,17.9
4,6.0,26.6,40.7,17.9
4,6.0,26.2,39.9,17.9
4,5.0,26.5,40.1,17.9
4,5.0,27.2,37.4,17.9
4,5.0,26.9,39.0,17.9
4,5.0,26.4,39.7,17.9
4,5.0,25.7,38.5,17.9
4,7.0,25.8,39.1,17.9
4,6.0,26.5,39.9,17.9
4,3.0,22.4,43.5,17.9
4,3.0,22.3,50.3,15.5
4,5.0,22.7,48.9,15.5
4,3.0,24.2,43.2,15.5
4,5.0,23.2,44.3,15.5
4,4.0,22.8,49.8,15.5
4,4.0,22.9,49.7,15.5
4,3.0,22.5,44.7,15.5
4,5.0,23.1,47.3,15.5
4,2.0,20.3,52.1,15.2
4,3.0,21.0,50.7,15.2
4,5.0,22.2,50.0,15.2
4,5.0,22.7,47.8,15.2
4,5.0,21.4,52.7,15.2
4,2.0,21.5,52.3,15.2
4,3.0,22.7,47.7,15.2
4,2.0,22.7,47.4,15.2
4,4.0,23.2,46.6,15.2
4,4.0,23.2,46.6,15.2
4,5.0,22.8,48.5,15.2
4,1.0,22.8,48.7,15.2
4,3.0,23.3,47.9,15.2
4,6.0,25.2,44.2,15.2
4,5.0,24.9,43.3,15.2
4,5.0,25.3,43.1,15.2
4,2.0,23.6,47.1,15.2
4,4.0,22.3,51.3,15.2
4,5.0,24.0,46.9,15.2
4,4.0,24.3,46.1,15.2
4,4.0,24.1,47.3,15.2
4,5.0,24.6,45.7,15.2
4,5.0,24.8,47.2,15.2
4,5.0,25.5,46.1,15.2
4,3.0,24.2,47.9,15.2
4,5.0,24.0,49.0,15.2
4,6.0,26.0,43.0,15.2
4,7.0,26.6,43.3,15.2
4,3.0,20.7,53.6,17.5
4,5.0,23.2,49.3,17.5
4,5.0,23.8,48.2,17.5
4,5.0,24.0,46.5,17.5
4,4.0,23.7,53.3,17.5
4,3.0,23.9,53.2,17.5
4,5.0,25.7,44.5,17.5
4,4.0,23.4,55.8,17.5
4,5.0,24.8,48.1,17.5
4,5.0,25.6,49.3,17.5
4,5.0,25.1,46.7,17.5
4,4.0,24.2,53.5,17.5
4,5.0,25.0,48.7,17.5
4,6.0,25.1,49.5,17.5
4,5.0,24.8,40.1,17.5
4,5.0,25.1,41.1,17.5
4,3.0,25.0,51.2,17.5
4,5.0,25.4,44.7,17.5
4,5.0,25.1,43.3,17.5
4,6.0,25.6,41.9,17.5
4,5.0,25.6,42.2,17.5
4,5.0,24.3,46.7,17.5
4,5.0,24.7,42.3,17.5
4,5.0,24.3,43.6,17.5
4,4.0,24.4,42.0,17.5
4,5.0,24.4,39.8,15.1
4,5.0,26.7,34.7,15.1
4,4.0,26.1,35.6,15.1
4,4.0,24.8,36.9,15.1
4,4.0,26.1,34.3,15.1
4,3.0,24.9,44.3,15.1
4,4.0,25.1,44.6,15.1
4,4.0,25.0,39.7,15.1
4,2.0,24.0,42.1,15.1
4,5.0,25.7,37.5,15.1
4,4.0,25.5,39.0,15.1
4,6.0,25.7,37.1,15.1
4,5.0,24.9,36.8,15.1
4,5.0,24.4,35.5,15.1
4,4.0,24.0,37.1,15.1
4,5.0,25.3,35.1,15.1
4,4.0,24.8,36.0,15.1
4,4.0,25.1,35.4,15.1
4,4.0,25.3,37.1,15.1
4,4.0,25.7,37.0,15.1
4,6.0,26.1,33.9,15.1
4,4.0,22.6,44.4,16.3
4,1.0,21.0,44.5,16.3
4,4.0,21.3,42.5,16.3
4,4.0,22.7,40.2,16.3
4,1.0,21.3,46.3,16.3
4,5.0,21.2,44.1,16.3
4,4.0,23.1,41.0,16.3
4,3.0,24.5,37.5,16.3
4,7.0,27.8,31.3,16.3
4,2.0,21.0,56.1,18.9
4,4.0,22.7,52.0,18.9
4,4.0,23.7,49.5,18.9
4,5.0,23.7,49.8,18.9
4,5.0,23.6,49.6,18.9
4,4.0,23.9,49.0,18.9
4,4.0,23.6,49.7,18.9
4,4.0,23.3,50.0,18.9
4,5.0,23.9,49.2,18.9
4,5.0,23.9,48.3,18.9
4,1.0,22.2,53.2,18.9
4,4.0,22.5,53.0,18.9
4,3.0,23.1,50.7,18.9
4,5.0,23.8,48.5,18.9
4,3.0,23.6,49.1,18.9
4,5.0,24.1,48.2,18.9
4,2.0,23.5,48.9,18.9
4,4.0,24.7,47.6,18.9
4,4.0,23.7,47.1,18.9
4,3.0,23.5,51.4,18.9
4,4.0,23.7,48.3,18.9
4,5.0,24.0,46.8,18.9
4,5.0,25.7,40.8,18.9
4,4.0,25.5,41.8,18.9
4,6.0,25.7,40.6,18.9
4,5.0,24.6,44.6,18.9
4,5.0,25.3,41.5,18.9
4,4.0,25.1,42.5,18.9
4,5.0,25.3,44.4,18.9
4,5.0,23.2,40.4,18.4
4,5.0,24.6,37.9,18.4
4,5.0,25.1,38.2,18.4
4,4.0,25.2,37.7,18.4
4,5.0,25.5,37.6,18.4
4,4.0,25.5,38.2,18.4
4,5.0,23.7,42.0,18.4
4,1.0,23.0,42.3,18.4
4,4.0,24.6,41.1,18.4
4,5.0,25.2,40.0,18.4
4,3.0,22.8,45.4,18.4
4,5.0,23.8,41.9,18.4
4,4.0,25.2,43.9,18.4
4,5.0,25.3,38.8,18.4
4,4.0,25.2,41.0,18.4
4,6.0,25.6,40.9,18.4
4,5.0,25.3,40.8,18.4
4,5.0,25.5,40.3,18.4
4,2.0,24.0,41.9,18.4
4,5.0,26.2,41.9,18.4
4,4.0,25.5,42.0,18.4
4,2.0,23.1,45.7,18.4
4,5.0,23.9,43.7,18.4
4,6.0,26.5,40.4,18.4
4,5.0,24.4,40.7,18.4
4,7.0,28.5,36.4,18.1
4,4.0,23.7,44.1,18.1
4,5.0,28.9,35.4,18.1
4,5.0,29.6,33.3,18.1
4,6.0,28.3,34.4,18.1
4,7.0,28.3,34.9,18.1
4,5.0,25.7,36.9,18.1
4,3.0,24.8,38.2,18.1
4,6.0,25.1,36.9,18.1
4,3.0,25.1,37.3,18.1
4,6.0,27.3,33.7,18.1
4,6.0,27.4,32.6,18.1
4,6.0,27.3,32.1,18.1
4,4.0,26.4,33.8,18.1
4,4.0,27.5,33.4,18.1
4,7.0,28.0,29.8,18.1
4,4.0,22.0,61.5,18.4
4,2.0,22.4,55.2,18.4
4,5.0,23.1,52.8,18.4
4,2.0,23.7,51.3,18.4
4,4.0,23.7,54.9,18.4
4,4.0,23.6,54.6,18.4
4,5.0,24.3,53.2,18.4
4,6.0,25.3,50.5,18.4
4,5.0,25.0,51.4,18.4
4,4.0,23.7,51.3,18.4
4,4.0,23.5,50.8,18.4
4,4.0,24.2,49.4,18.4
4,4.0,24.4,48.4,18.4
4,3.0,23.9,50.5,18.4
4,5.0,23.9,51.3,18.4
4,2.0,23.2,51.0,18.4
4,4.0,22.6,51.7,18.4
4,5.0,23.2,37.1,21.5
4,4.0,23.4,35.1,21.5
4,4.0,23.3,36.1,21.5
4,4.0,23.5,33.6,21.5
4,2.0,23.7,32.3,21.5
4,5.0,23.8,31.8,21.5
4,4.0,23.8,32.2,21.5
4,4.0,24.2,31.3,21.5
4,4.0,21.9,49.1,18.8
4,4.0,21.9,49.1,18.8
4,4.0,22.3,48.1,18.8
4,5.0,22.3,47.9,18.8
4,4.0,22.4,48.3,18.8
4,3.0,22.8,45.7,18.8
4,5.0,22.7,46.1,18.8
4,3.0,22.6,46.5,18.8
4,3.0,22.9,45.2,18.8
4,3.0,22.9,45.0,18.8
4,4.0,22.8,45.0,18.8
4,4.0,22.9,44.3,18.8
4,4.0,22.7,42.6,18.8
4,4.0,22.5,43.6,18.8
4,4.0,23.3,41.6,18.8
4,4.0,22.6,42.3,18.8
4,5.0,22.7,41.5,18.8
4,4.0,22.7,42.0,18.8
4,4.0,22.8,40.6,18.8
4,4.0,23.1,39.8,18.8
4,4.0,23.3,39.7,18.8
2,2.0,22.7,51.0,17.1
2,5.0,22.6,51.1,17.1
2,5.0,23.7,47.0,17.1
2,4.0,23.1,50.3,17.1
2,5.0,24.2,51.8,17.1
2,5.0,24.7,52.1,17.1
2,3.0,24.6,47.4,17.1
2,3.0,24.1,45.8,17.1
2,4.0,24.1,53.4,17.1
2,5.0,24.4,50.3,17.1
2,5.0,24.4,52.3,17.1
2,4.0,24.9,49.0,17.1
2,3.0,24.3,51.5,17.1
2,5.0,24.9,47.6,17.1
2,3.0,23.2,48.7,17.1
2,5.0,24.1,43.9,17.1
2,3.0,23.5,43.3,17.1
2,3.0,24.6,45.2,17.1
2,4.0,22.0,60.9,19.8
2,3.0,22.9,55.3,19.8
2,3.0,22.5,54.9,19.8
2,5.0,22.0,59.2,19.8
2,3.0,22.3,58.4,19.8
2,4.0,23.5,52.8,19.8
2,4.0,22.4,54.3,19.8
2,5.0,23.6,52.2,19.8
2,4.0,23.1,54.8,19.8
2,4.0,22.5,60.5,19.8
2,4.0,22.2,58.5,19.8
2,5.0,23.5,56.0,19.8
2,4.0,23.7,56.0,19.8
2,3.0,23.3,56.9,19.8
2,4.0,23.6,56.2,19.8
2,4.0,22.7,59.5,19.8
2,4.0,23.8,55.3,19.8
2,4.0,24.3,54.2,19.8
2,5.0,24.1,60.5,17.7
2,4.0,24.8,53.1,19.8
2,5.0,24.6,59.3,17.7
2,4.0,23.9,50.7,19.8
2,5.0,24.9,58.7,17.7
2,4.0,23.9,52.2,19.8
2,5.0,24.5,49.5,19.8
2,5.0,24.6,58.1,17.7
2,4.0,23.8,53.8,19.8
2,5.0,23.3,54.1,19.8
2,4.0,24.2,52.8,19.8
2,5.0,24.0,53.3,19.8
2,4.0,24.6,45.7,17.7
2,4.0,25.2,45.2,17.7
2,6.0,25.2,45.4,17.7
2,6.0,26.3,44.4,17.7
2,4.0,25.1,46.7,17.7
2,5.0,24.0,53.1,19.8
2,5.0,22.2,60.5,16.1
2,2.0,22.4,59.9,16.1
2,5.0,22.5,59.8,16.1
2,5.0,22.9,59.0,16.1
2,5.0,22.9,58.4,16.1
2,4.0,22.9,58.5,16.1
2,4.0,23.3,57.4,16.1
2,5.0,23.5,56.2,16.1
2,2.0,22.5,60.8,16.1
2,2.0,23.8,56.3,16.1
2,3.0,23.6,56.8,16.1
2,4.0,23.7,56.4,16.1
2,2.0,22.9,57.4,16.1
2,3.0,22.4,59.5,16.1
2,4.0,21.7,61.9,16.1
2,5.0,23.1,57.2,16.1
2,3.0,22.7,60.0,16.1
2,5.0,23.3,58.1,16.1
2,4.0,23.4,55.7,16.1
2,5.0,24.0,54.0,16.1
2,5.0,25.0,52.0,16.1
2,5.0,24.5,53.4,16.1
2,4.0,24.7,52.8,16.1
2,5.0,24.9,51.3,16.1
2,5.0,25.2,51.1,16.1
2,5.0,25.2,50.4,16.1
2,5.0,23.3,54.6,16.1
2,4.0,23.4,60.1,13.3
2,3.0,23.2,61.1,13.3
2,4.0,24.5,57.2,13.3
2,5.0,26.3,52.4,13.3
2,4.0,25.9,53.8,13.3
2,5.0,26.4,51.4,13.3
2,5.0,25.7,53.8,13.3
2,6.0,26.1,52.0,13.3
2,4.0,24.1,55.2,13.3
2,4.0,26.3,47.3,13.3
2,5.0,25.9,48.3,13.3
2,5.0,26.2,48.6,13.3
2,7.0,26.8,48.0,13.3
2,6.0,26.6,47.6,13.3
2,5.0,26.4,49.3,13.3
2,6.0,26.3,49.6,13.3
2,5.0,24.2,55.5,13.3
2,3.0,26.1,50.2,13.3
2,5.0,25.2,55.4,13.3
2,5.0,25.7,62.3,18.3
2,4.0,25.4,61.7,18.3
2,4.0,25.6,59.7,18.3
2,5.0,25.1,60.8,18.3
2,5.0,24.8,60.5,18.3
2,4.0,24.9,60.9,18.3
2,4.0,24.7,60.7,18.3
2,4.0,25.1,59.4,18.3
2,5.0,25.0,59.6,18.3
2,4.0,24.5,60.9,18.3
2,4.0,24.6,60.7,18.3
2,4.0,25.1,60.4,18.3
2,5.0,25.3,59.5,18.3
2,5.0,25.5,61.5,18.3
2,5.0,25.4,59.4,18.3
2,4.0,22.0,46.7,8.4
2,4.0,21.2,48.2,8.4
2,4.0,21.9,49.2,8.4
2,4.0,21.3,50.2,8.4
2,4.0,21.7,46.2,7.8
2,4.0,22.2,44.2,7.8
2,5.0,22.3,44.4,7.3
2,4.0,21.9,43.8,7.3
2,4.0,22.9,40.9,7.3
2,3.0,22.5,41.8,7.0
2,4.0,22.4,43.4,7.0
2,3.0,22.0,46.9,7.0
2,5.0,21.9,46.2,6.7
2,4.0,21.9,44.5,6.7
2,4.0,22.1,46.7,6.7
2,4.0,22.4,46.8,6.4
2,5.0,21.9,47.2,6.3
2,4.0,21.4,48.8,6.3
2,4.0,22.6,48.4,6.3
2,4.0,22.6,49.3,6.3
2,3.0,21.5,52.3,6.4
2,4.0,22.5,52.6,6.3
2,4.0,22.5,53.1,6.4
2,5.0,22.4,51.9,6.4
2,4.0,22.4,52.6,6.4
2,4.0,21.5,54.5,6.4
2,3.0,21.2,56.1,6.4
2,4.0,21.2,56.9,6.5
2,4.0,25.3,56.1,18.9
2,4.0,26.0,54.1,18.9
2,6.0,25.8,50.8,18.9
2,5.0,24.8,53.4,18.9
2,5.0,26.1,52.2,18.9
2,4.0,26.8,48.6,18.9
2,5.0,27.2,55.0,18.9
2,5.0,28.1,52.5,18.9
2,6.0,28.3,48.7,18.9
2,6.0,26.9,52.9,18.9
2,5.0,27.0,53.8,18.9
2,5.0,26.1,57.4,18.9
2,6.0,27.6,52.6,18.9
2,5.0,27.0,55.9,18.9
2,4.0,22.8,43.4,11.7
2,4.0,23.2,43.3,11.7
2,4.0,23.1,43.5,11.7
2,4.0,22.1,45.1,11.7
2,3.0,21.6,47.0,11.7
2,5.0,22.8,40.2,13.1
2,4.0,22.6,45.2,11.7
2,4.0,24.6,36.6,13.1
2,4.0,23.1,42.9,11.7
2,3.0,22.0,43.2,13.1
2,4.0,23.2,44.3,11.7
2,5.0,23.4,45.1,11.7
2,4.0,25.3,36.5,13.1
2,4.0,23.2,45.3,11.7
2,4.0,24.5,39.2,13.1
2,4.0,23.0,46.8,11.7
2,6.0,25.1,36.3,13.1
2,2.0,22.4,41.6,13.1
2,4.0,22.4,47.2,11.7
2,4.0,23.0,46.3,11.7
2,4.0,23.4,66.2,18.7
2,4.0,23.8,37.9,13.1
2,4.0,25.1,55.5,18.7
2,5.0,24.6,37.1,13.1
2,4.0,23.6,43.8,11.7
2,3.0,23.8,59.1,18.7
2,5.0,25.2,37.4,13.1
2,5.0,25.1,57.0,18.7
2,5.0,25.4,41.3,13.1
2,4.0,21.6,48.1,11.7
2,5.0,24.7,38.7,13.1
2,5.0,23.4,43.2,11.7
2,4.0,24.6,38.6,13.1
2,5.0,22.9,45.1,11.7
2,4.0,23.5,44.1,11.7
2,4.0,23.2,44.9,11.7
2,3.0,23.4,43.0,11.7
2,4.0,23.1,45.2,11.7
2,4.0,21.0,50.0,11.7
2,4.0,23.3,43.6,11.7
2,5.0,22.8,45.2,15.5
2,4.0,25.4,35.8,13.1
2,4.0,24.7,36.5,13.1
2,4.0,24.1,40.0,15.5
2,5.0,23.6,44.5,11.7
2,4.0,24.2,38.4,13.1
2,4.0,24.6,40.4,15.5
2,6.0,25.7,36.0,13.1
2,3.0,23.7,40.9,15.5
2,4.0,24.7,39.5,15.5
2,4.0,25.1,39.9,13.1
2,3.0,25.0,39.0,15.5
2,4.0,22.9,45.9,11.7
2,5.0,24.2,37.5,13.1
2,5.0,24.8,40.7,13.1
2,3.0,24.7,44.8,15.5
2,4.0,25.1,40.6,13.1
2,4.0,23.9,58.8,17.9
2,4.0,24.8,57.7,17.9
2,3.0,24.9,57.5,17.9
2,4.0,25.1,57.0,17.9
2,3.0,25.0,56.9,17.9
2,4.0,26.3,42.7,25.9
2,4.0,25.4,55.1,17.9
2,4.0,26.8,41.9,25.9
2,3.0,25.9,42.3,25.9
2,4.0,26.4,41.2,25.9
2,6.0,25.8,53.8,17.9
2,5.0,27.0,39.6,25.9
2,3.0,26.6,39.3,25.9
2,4.0,25.7,40.7,25.9
2,3.0,27.1,37.4,25.9
2,4.0,27.6,38.9,25.9
2,5.0,27.7,35.9,25.9
2,3.0,27.9,36.2,25.9
2,5.0,27.3,38.0,25.9
2,5.0,27.7,37.0,25.9
2,3.0,25.2,45.4,25.9
2,4.0,28.4,35.9,25.9
2,5.0,28.5,37.0,25.9
2,6.0,28.1,38.3,25.9
2,5.0,28.4,36.6,25.9
2,5.0,28.7,35.5,25.9
2,5.0,25.3,56.1,17.9
2,4.0,25.5,55.8,17.9
2,4.0,25.7,55.8,17.9
2,5.0,27.0,59.4,17.9
2,3.0,21.0,61.3,16.4
2,3.0,24.1,44.9,19.3
2,3.0,24.2,43.3,19.3
2,5.0,24.2,42.6,19.3
2,1.0,22.6,56.5,16.4
2,4.0,23.7,43.7,19.3
2,4.0,23.8,44.1,19.3
2,4.0,24.3,42.2,19.3
2,4.0,24.6,45.3,19.3
2,3.0,25.8,40.4,19.3
2,4.0,23.0,55.0,16.4
2,4.0,19.8,66.0,16.4
2,3.0,23.1,55.5,16.4
2,3.0,23.2,55.5,16.4
2,4.0,24.5,51.2,16.4
2,4.0,24.5,52.8,16.4
2,3.0,24.3,52.5,16.4
2,3.0,24.7,45.5,19.3
2,4.0,24.9,45.2,19.3
2,5.0,25.2,44.5,19.3
2,3.0,25.2,44.1,19.3
2,4.0,25.7,44.1,19.3
2,3.0,26.0,42.9,19.3
2,6.0,25.4,43.9,19.3
2,4.0,26.1,41.9,19.3
2,4.0,26.0,42.7,19.3
2,4.0,26.6,41.2,19.3
2,3.0,26.0,42.8,19.3
2,4.0,26.4,40.8,19.3
2,6.0,25.6,47.7,16.4
2,6.0,25.2,48.1,16.4
2,6.0,26.2,44.1,16.4
2,6.0,26.3,44.2,16.4
2,5.0,22.5,63.2,16.1
2,4.0,24.0,59.8,16.1
2,4.0,22.5,63.3,16.1
2,4.0,24.5,61.2,16.1
2,4.0,24.6,58.7,16.1
2,3.0,21.5,64.2,16.1
2,4.0,24.6,59.2,16.1
2,6.0,25.9,58.7,16.1
2,4.0,24.4,58.9,16.1
2,6.0,26.0,55.8,16.1
2,4.0,24.7,58.4,16.1
2,5.0,30.8,43.3,23.9
2,5.0,31.0,42.4,23.9
2,6.0,31.1,43.9,23.9
2,3.0,23.9,54.3,16.1
2,4.0,24.1,60.6,16.1
2,3.0,24.9,57.0,16.1
2,4.0,24.7,56.4,16.1
2,4.0,24.2,57.6,16.1
2,4.0,23.6,60.3,16.1
2,5.0,24.2,59.3,16.1
2,4.0,25.2,56.3,16.1
2,4.0,25.5,57.6,16.1
2,4.0,24.4,56.0,16.1
2,4.0,24.5,57.6,16.1
2,4.0,23.4,59.3,18.1
2,4.0,23.8,58.5,18.1
2,4.0,24.3,57.5,18.1
2,5.0,25.1,53.4,18.1
2,4.0,25.2,58.5,18.1
2,4.0,25.3,43.7,18.1
2,6.0,25.1,44.3,18.1
2,4.0,25.9,47.1,18.1
2,4.0,25.6,44.7,18.1
2,4.0,23.2,59.4,14.9
2,2.0,23.2,59.2,14.9
2,4.0,24.4,57.1,18.1
2,5.0,25.7,43.5,18.1
2,4.0,24.6,48.1,18.1
2,4.0,25.2,50.8,18.1
2,3.0,25.2,49.1,18.1
2,4.0,25.5,52.0,18.1
2,5.0,25.4,53.3,18.1
2,4.0,23.2,52.8,18.1
2,4.0,23.7,56.0,18.1
2,2.0,23.4,49.4,18.1
2,2.0,23.7,48.0,18.1
2,5.0,25.6,47.5,18.1
2,5.0,25.7,48.3,18.1
2,5.0,25.9,46.4,18.1
2,4.0,25.0,46.8,18.1
2,4.0,25.6,44.4,18.1
2,4.0,22.1,49.9,13.1
2,4.0,22.6,47.8,13.1
2,4.0,22.8,46.2,13.1
2,4.0,22.4,47.2,13.1
2,2.0,22.4,47.3,13.1
2,4.0,22.9,45.2,13.1
2,4.0,22.3,47.6,13.1
2,4.0,23.1,45.5,13.1
2,4.0,22.2,47.4,13.1
2,4.0,22.3,46.9,13.1
2,3.0,23.4,44.0,13.1
2,5.0,22.5,46.4,13.1
2,3.0,22.0,47.5,13.1
2,4.0,23.0,75.3,18.0
2,4.0,23.6,69.6,18.0
2,4.0,22.1,46.9,13.1
2,3.0,22.6,45.4,13.1
2,3.0,23.6,72.4,18.0
2,1.0,21.7,47.7,13.1
2,4.0,24.4,70.7,18.0
2,5.0,26.4,65.8,24.5
2,4.0,24.5,71.1,18.0
2,5.0,26.6,64.9,24.5
2,5.0,26.8,64.2,24.5
2,4.0,24.8,68.2,18.0
2,5.0,26.8,62.4,24.5
2,4.0,25.4,65.7,18.0
2,4.0,27.0,62.2,24.5
2,3.0,25.9,63.4,24.5
2,4.0,25.8,63.7,18.0
2,6.0,26.1,65.3,24.5
2,4.0,25.9,63.9,24.5
2,5.0,26.4,63.2,18.0
2,5.0,27.9,66.0,24.5
2,4.0,26.2,62.9,18.0
2,4.0,26.0,61.5,18.0
2,4.0,21.6,47.1,13.1
2,3.0,21.5,47.4,13.1
2,5.0,23.2,42.8,13.1
2,4.0,23.2,43.6,13.1
2,4.0,22.5,43.5,13.1
2,4.0,22.3,44.3,13.1
2,4.0,23.3,41.7,13.1
2,4.0,23.5,40.5,13.1
2,4.0,23.7,64.9,18.0
2,4.0,23.6,39.9,13.1
2,4.0,24.3,66.7,18.0
2,4.0,23.4,40.9,13.1
2,4.0,25.1,62.2,18.0
2,3.0,21.7,45.1,13.1
2,4.0,22.4,43.0,13.1
2,4.0,24.7,63.1,18.0
2,4.0,26.1,58.8,18.0
2,4.0,27.0,55.8,18.0
2,4.0,23.9,50.6,18.0
2,4.0,23.9,50.6,18.0
2,2.0,23.8,54.8,18.0
2,4.0,22.6,52.5,18.0
2,5.0,25.4,54.8,18.0
2,4.0,22.4,33.0,9.9
2,4.0,22.7,31.9,9.9
2,4.0,22.5,33.2,9.9
2,4.0,22.6,31.4,9.9
2,4.0,23.3,30.4,9.9
2,3.0,22.4,32.1,9.9
2,1.0,22.8,31.1,9.9
2,4.0,22.8,31.4,9.9
2,4.0,23.1,46.4,16.5
2,4.0,22.5,32.2,9.9
2,5.0,27.1,38.0,23.9
2,4.0,27.0,40.5,23.9
2,5.0,26.6,40.8,23.9
2,4.0,22.5,30.7,9.9
2,4.0,22.8,30.7,9.9
2,4.0,22.6,30.4,9.9
2,5.0,24.8,46.0,10.5
2,5.0,25.4,43.9,10.5
2,6.0,25.5,43.4,10.5
2,4.0,24.6,44.7,10.5
2,5.0,23.4,40.8,10.5
2,5.0,24.4,45.6,10.5
2,4.0,25.4,42.2,10.5
2,4.0,23.9,48.5,10.5
2,4.0,23.2,43.7,13.3
2,4.0,22.4,47.8,10.7
2,4.0,20.4,52.3,13.3
2,4.0,22.2,48.3,10.7
2,4.0,23.1,44.4,13.3
2,4.0,24.2,43.3,13.3
2,4.0,23.8,44.2,13.3
2,4.0,23.2,46.7,10.7
2,5.0,23.3,45.8,10.7
2,4.0,22.7,45.3,13.3
2,4.0,24.0,44.8,10.7
2,4.0,23.9,45.4,10.7
2,4.0,21.6,50.9,13.3
2,4.0,23.6,45.1,10.7
2,4.0,24.1,43.9,10.7
2,4.0,21.4,51.7,10.7
2,2.0,22.5,49.3,10.7
2,2.0,23.1,48.0,10.7
2,4.0,24.2,45.9,13.3
2,4.0,23.0,45.6,10.7
2,5.0,23.4,47.7,10.7
2,5.0,23.8,45.8,10.7
2,5.0,23.5,45.7,10.7
2,5.0,23.2,46.4,10.7
2,5.0,24.2,44.5,10.7
2,4.0,24.7,38.6,13.3
2,4.0,26.2,38.2,13.3
2,6.0,26.1,39.1,13.3
2,4.0,22.7,47.5,10.7
2,5.0,26.2,36.4,13.3
2,4.0,24.5,43.2,13.3
2,4.0,24.5,44.3,13.3
2,4.0,24.6,41.9,13.3
2,4.0,21.6,45.2,13.3
2,5.0,25.3,40.3,13.3
2,4.0,23.0,46.7,13.3
2,3.0,20.1,54.4,13.3
2,4.0,21.5,47.2,10.4
2,4.0,23.5,46.7,10.4
2,5.0,23.8,44.9,10.4
2,5.0,24.3,45.5,10.4
2,5.0,24.5,43.5,10.4
2,4.0,22.2,47.8,10.4
2,3.0,23.6,45.5,10.4
2,3.0,23.3,46.5,10.4
2,4.0,22.3,48.8,10.4
2,2.0,22.5,47.1,10.4
2,5.0,23.1,45.0,10.4
2,4.0,22.5,44.8,10.4
2,4.0,23.3,43.8,10.4
2,4.0,23.7,41.7,10.4
2,4.0,20.7,49.9,10.4
2,3.0,23.4,45.7,10.4
2,5.0,23.7,43.2,10.4
2,5.0,22.9,45.1,10.4
2,3.0,22.4,51.0,16.2
2,4.0,23.2,49.6,16.2
2,4.0,23.0,48.4,16.2
2,4.0,22.5,52.9,16.2
2,4.0,23.4,50.9,16.2
2,4.0,21.4,51.2,16.1
2,5.0,21.2,50.6,16.1
2,4.0,20.9,53.6,16.1
2,1.0,18.5,49.3,16.1
2,4.0,21.0,54.3,16.1
2,4.0,22.6,49.6,16.1
2,4.0,20.9,55.5,16.1
2,4.0,21.8,52.6,16.1
2,4.0,22.0,41.8,16.1
2,3.0,23.4,39.5,16.1
2,4.0,22.6,45.7,16.1
2,4.0,23.8,50.2,16.1
2,4.0,22.8,44.0,16.1
2,4.0,22.4,43.8,16.1
2,4.0,23.5,44.9,16.1
2,5.0,23.6,44.6,16.1
2,4.0,22.9,40.0,16.1
2,5.0,23.0,36.9,9.8
2,4.0,22.8,36.3,9.8
2,5.0,22.8,36.8,9.8
2,4.0,23.0,35.5,9.8
2,4.0,23.5,34.7,9.8
2,4.0,23.3,36.6,9.8
2,4.0,23.3,34.6,9.8
2,4.0,23.0,32.6,9.8
2,5.0,23.6,31.9,9.8
2,4.0,22.6,34.0,9.8
2,4.0,23.1,35.3,9.8
2,4.0,22.9,35.4,9.8
2,4.0,23.8,32.4,9.8
2,4.0,23.6,32.2,9.8
2,4.0,22.5,34.1,9.8
2,4.0,22.7,34.8,9.8
2,4.0,21.9,35.9,9.8
2,4.0,22.9,33.0,9.8
2,5.0,23.3,30.5,9.8
2,5.0,22.5,38.6,9.2
2,5.0,23.8,42.9,12.9
2,5.0,23.3,44.8,12.9
2,4.0,22.7,37.1,9.2
2,5.0,23.4,37.2,9.2
2,4.0,21.8,42.2,9.2
2,4.0,19.5,59.7,12.9
2,5.0,22.4,49.2,12.9
2,3.0,22.9,37.8,9.2
2,4.0,22.8,48.5,12.9
2,3.0,23.4,35.2,9.2
2,4.0,22.1,51.7,12.9
2,5.0,24.3,33.0,9.2
2,5.0,22.1,48.1,12.9
2,5.0,23.4,45.3,12.9
2,6.0,25.3,42.4,12.9
2,3.0,26.1,40.3,12.9
2,4.0,24.9,45.3,12.9
2,4.0,25.2,45.2,12.9
